id,player_name,time,xG,xA,shots,key_passes,yellow_cards,npxG,xGChain,xGBuildup
706,Lukasz Fabianski,3150,0.0,0.0,0,0,2,0.0,1.2763743558898568,1.2763743558898568
8716,Luke Ayling,3400,1.4397504469379783,2.9888541754335165,24,26,7,1.4397504469379783,14.196261551231146,11.884364245925099
1006,Luke Shaw,2659,0.6931251157075167,6.471944944933057,11,72,8,0.6931251157075167,12.844046253710985,10.096231952309608
8562,Luke Thomas,982,0.27020210959017277,0.9476513303816319,7,7,2,0.27020210959017277,2.1523539647459984,1.7291602585464716
535,Manuel Lanzini,548,0.9710567491129041,1.0017921943217516,12,11,1,0.9710567491129041,3.232661292888224,1.5795049192383885
753,Marc Albrighton,1731,1.2467308714985847,4.0363764539361,21,38,2,1.2467308714985847,8.017677169293165,5.142710544168949
1621,Marcos Alonso,962,1.8240782842040062,1.7216993779875338,22,15,2,1.8240782842040062,4.643395733088255,2.536423623561859
556,Marcus Rashford,2941,9.579709991812706,4.185122115537524,79,44,4,9.579709991812706,20.441910162568092,8.927207557484508
1299,Mario Lemina,1706,1.2436577659100294,1.1261268053203821,19,12,5,1.2436577659100294,4.953155102208257,3.2949586659669876
533,Mark Noble,702,0.0526793897151947,0.1763314949348569,1,5,1,0.0526793897151947,0.7763152047991753,0.7236358076334
6532,Martin Dubravka,1170,0.0,0.0,0,0,0,0.0,2.120249611325562,2.120249611325562
2517,Martin Odegaard,865,0.6187397725880146,1.9558853544294834,15,19,0,0.6187397725880146,5.297232277691364,4.070700854063034
8040,Marvelous Nakamba,757,0.03308352828025818,0.05933398939669132,2,2,3,0.03308352828025818,0.8930098544806242,0.8114342261105776
7490,Mason Greenwood,1825,6.975748036056757,2.4278998095542192,67,14,2,6.975748036056757,14.031832756474614,5.954058945178986
985,Mason Holgate,2298,1.2981890868395567,0.5711941663175821,5,8,9,1.2981890868395567,3.7908531483262777,3.3489659130573273
7768,Mason Mount,2891,6.884880336001515,9.847691355273128,82,87,2,6.123711509630084,21.69607448298484,12.443149040453136
2385,Mat Ryan,1260,0.0,0.06032726913690567,0,1,1,0.0,1.6561843641102314,1.6561843641102314
1017,Matej Vydra,1363,5.373272832483053,2.1183407343924046,35,14,0,5.373272832483053,6.425857454538345,1.0472040101885796
2254,Mateo Kovacic,1833,0.9314172859303653,1.9152584234252572,23,21,4,0.9314172859303653,14.808724199421704,13.03579165134579
4381,Mateusz Klich,2404,2.999958790373057,3.6508504655212164,36,44,6,1.4776211227290332,14.60811685398221,10.386438000015914
7153,Matheus Pereira,2594,6.948316538706422,6.355539299547672,65,58,2,3.9036410860717297,10.857054157182574,3.75792377255857
6852,Matt Doherty,1228,0.3638824336230755,0.7646760381758213,3,11,2,0.3638824336230755,4.369955110363662,3.785172172822058
1737,Matt Phillips,1823,2.9235169077292085,3.245671344920993,22,25,1,2.9235169077292085,7.040551715530455,2.6132307648658752
461,Matt Ritchie,1360,0.3301006630063057,2.4923457093536854,11,24,2,0.3301006630063057,5.130529761314392,4.38347963988781
884,Matt Targett,3407,0.2803044756874442,2.799669211730361,6,39,7,0.2803044756874442,9.610858652740717,8.203313463367522
8864,Matthew Cash,2389,0.24789143819361925,1.90566261485219,9,21,6,0.24789143819361925,6.5916025741025805,5.0334595097228885
8016,Matthew Longstaff,376,0.0,0.3137078955769539,0,2,0,0.0,0.4224841073155403,0.10877621918916702
1652,Matthew Lowton,3060,0.759485324844718,2.772255450487137,21,26,5,0.759485324844718,6.366658769547939,3.5794426361098886
7332,Max Kilman,1291,0.30801636539399624,0.31305786967277527,6,5,4,0.30801636539399624,2.029524303972721,1.8352278247475624
8918,Max Lowe,554,0.08675811626017094,0.18749843537807465,2,2,1,0.08675811626017094,1.304746650159359,1.0304901078343391
9290,Mbaye Diagne,1205,6.247825153172016,0.9861007407307625,25,10,2,6.247825153172016,8.729950740933418,1.773010155186057
1653,Michael Keane,2986,1.5046916585415602,1.0852528270334005,16,7,4,1.5046916585415602,6.951784314587712,6.675621526315808
531,Michail Antonio,1993,14.138838540762663,3.1944228131324053,63,27,3,14.138838540762663,19.273825880140066,2.7705206014215946
1678,Michy Batshuayi,706,1.3631451642140746,1.6547212526202202,12,9,0,1.3631451642140746,3.708006873726845,1.4757320675998926
7420,Miguel Almirón,2458,3.509381879121065,3.1359253535047174,33,31,3,3.509381879121065,9.295024225488305,3.899067119695246
496,Mohamed Elneny,1540,0.4756157984957099,0.2569417227059603,9,4,3,0.4756157984957099,5.1957609839737415,4.6511682495474815
1250,Mohamed Salah,3085,20.250846637412906,6.528526101261377,126,55,0,15.683833638206124,28.968233548104763,9.800235655158758
6923,Mohammed Salisu,836,0.47843165323138237,0.17215737327933311,4,2,1,0.47843165323138237,2.2042923234403133,2.1540722399950027
